"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         278,      -4.901731628,      -2.864206583,      -3.570912055,      -3.446287551,      0.3199058217
          0,           0,         279,      -4.892645928,      -2.856776749,      -3.561522014,      -3.435466944,      0.3301367213
          0,           0,         280,      -4.883574309,      -2.849396189,      -3.551940029,      -3.424948182,      0.3404188109
          0,           0,         281,      -4.874535117,      -2.842076227,      -3.542124404,      -3.414602713,      0.3503555373
          0,           0,         282,      -4.865544601,      -2.834825782,      -3.532141606,       -3.40431156,      0.3601280347
          0,           0,         283,      -4.856612937,       -2.82765296,      -3.521988508,      -3.394758962,      0.3688799672
          0,           0,         284,      -4.847751177,      -2.820558047,      -3.511618216,      -3.381763228,      0.3818768307
          0,           0,         285,      -4.838942902,      -2.813529302,       -3.49928757,      -3.367162607,      0.3970942392
          0,           0,         286,      -4.830180434,      -2.806585805,      -3.487239269,      -3.356210921,      0.4080584614
          0,           0,         287,      -4.821506427,      -2.799763881,      -3.475165636,      -3.344277638,      0.4193625732
          0,           0,         288,      -4.812938883,      -2.793074941,      -3.462877914,      -3.331436417,       0.431629102
          0,           0,         289,      -4.804490163,       -2.78651566,      -3.450588079,      -3.318126578,      0.4445093243
          0,           0,         290,      -4.796188928,      -2.780100288,      -3.438215686,      -3.304620091,      0.4576945367
          0,           0,         291,      -4.788056255,      -2.773842927,      -3.425731658,      -3.289756499,       0.472207772
          0,           0,         292,      -4.780115184,      -2.767760216,      -3.413118317,      -3.274685739,      0.4867638317
          0,           0,         293,      -4.772386027,      -2.761866783,       -3.40042624,      -3.258157525,      0.5034347178
          0,           0,         294,      -4.764877847,      -2.756173281,      -3.387626084,      -3.244585747,      0.5165217849
          0,           0,         295,      -4.757601121,      -2.750675813,       -3.37470458,      -3.232080864,      0.5280639888
          0,           0,         296,      -4.750564399,       -2.74538469,      -3.361662944,      -3.218735571,      0.5407069643
          0,           0,         297,      -4.743789574,      -2.740335838,      -3.348506289,      -3.205432175,      0.5535087934
          0,           0,         298,      -4.737306442,      -2.735548039,      -3.335235195,      -3.192809394,      0.5656956349
          0,           0,         299,      -4.731138433,      -2.731035669,        -3.3218555,      -3.180632454,      0.5774635398
          0,           0,         300,      -4.725306606,      -2.726812651,      -3.308367381,      -3.169604704,      0.5878290692
          0,           0,         301,      -4.719833158,      -2.722886954,      -3.294778221,      -3.159567838,      0.5970406346
          0,           0,         302,      -4.714730569,      -2.719248454,      -3.281127698,      -3.150359028,       0.605565847
          0,           0,         303,      -4.710039012,      -2.715915092,      -3.266222584,      -3.142279855,      0.6130054697
          0,           0,         304,      -4.705777674,      -2.712910105,      -3.251229176,      -3.135537385,      0.6190068762
          0,           0,         305,      -4.701970995,       -2.71024585,      -3.236543385,        -3.1298449,      0.6239891016
          0,           0,         306,      -4.698654949,      -2.707929346,      -3.222005933,      -3.126587409,      0.6264347072
          0,           0,         307,      -4.695866928,      -2.705971941,       -3.20755319,      -3.125723732,      0.6264929037
          0,           0,         308,      -4.693611244,      -2.704385939,      -3.193205055,      -3.127083954,      0.6243075637
          0,           0,         309,      -4.691909298,      -2.703183811,      -3.178927386,      -3.129751235,      0.6209028372
          0,           0,         310,      -4.690774318,      -2.702362394,      -3.164776287,      -3.133516665,      0.6164623487
          0,           0,         311,       -4.69020788,      -2.701868583,      -3.150786553,      -3.138512658,      0.6106785792
          0,           0,         312,      -4.690252227,      -2.701732974,      -3.136895641,      -3.144397386,      0.6041794707
          0,           0,         313,      -4.690839111,      -2.701885802,      -3.122974791,      -3.149944345,      0.5981737703
          0,           0,         314,      -4.692011279,      -2.702349034,      -3.108955928,      -3.155757226,        0.59211572
          0,           0,         315,      -4.693810361,      -2.703155067,      -3.094807606,      -3.161229674,      0.5866566092
          0,           0,         316,      -4.696247461,      -2.704259851,      -3.081014073,      -3.166328206,      0.5817212868
          0,           0,         317,      -4.699347499,      -2.705653251,      -3.067624896,      -3.170294505,      0.5780451329
          0,           0,         318,      -4.703133737,      -2.707330276,      -3.054609739,       -3.17382653,      0.5748553471
          0,           0,         319,      -4.707613001,      -2.709241454,      -3.042007571,      -3.177200732,      0.5718556409
          0,           0,         320,      -4.712794025,      -2.711333715,      -3.029320192,      -3.179290685,      0.5701044695
          0,           0,         321,       -4.71866362,       -2.71362407,      -3.016634856,      -3.179087156,      0.5706499386
          0,           0,         322,       -4.72518068,      -2.716101042,       -3.00468851,       -3.17936726,       0.570543711
          0,           0,         323,      -4.732299067,      -2.718736791,      -2.993453467,      -3.181315683,       0.568727145
          0,           0,         324,      -4.739955063,      -2.721492261,       -2.98284121,      -3.184820072,      0.5652094564
          0,           0,         325,      -4.748077168,      -2.724350854,       -2.97282743,      -3.188471727,      0.5617386333
          0,           0,         326,      -4.756572699,      -2.727283975,      -2.963486487,      -3.193312462,      0.5567653462
          0,           0,         327,      -4.765306247,      -2.730240443,      -2.954866789,      -3.198999826,       0.550941667
          0,           0,         328,      -4.774185052,      -2.733229703,      -2.946983221,      -3.205116034,      0.5447149492
          0,           0,         329,      -4.783113701,      -2.736242708,      -2.939856675,      -3.211874416,      0.5379007103
          0,           0,         330,      -4.791973726,      -2.739279188,      -2.933513395,      -3.219165696,        0.53056173
          0,           0,         331,      -4.800651672,      -2.742341778,      -2.927987991,      -3.226850307,      0.5228730175
          0,           0,         332,      -4.809022833,      -2.745437636,      -2.923272065,      -3.235480866,      0.5142703988
          0,           0,         333,      -4.816978886,      -2.748530242,      -2.919404281,        -3.2413091,      0.5082652086
          0,           0,         334,      -4.824419148,      -2.751620568,      -2.916360847,      -3.249919828,      0.4996602464
          0,           0,         335,      -4.831252757,      -2.754645488,      -2.914142274,      -3.260340133,      0.4893109626
          0,           0,         336,      -4.837491514,      -2.757669962,      -2.912178517,      -3.271109713,      0.4785927214
          0,           0,         337,       -4.84306108,      -2.760744242,      -2.910962337,      -3.284231371,      0.4654358141
