"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        3632,      -7.497958419,      -4.707821028,      -6.059446415,      -2.942212125,      -7.396775844
          0,           0,        3633,      -7.498384739,      -4.709455947,      -6.061404761,       -2.94398119,      -7.398263823
          0,           0,        3634,      -7.498810797,      -4.711089514,       -6.06336451,       -2.94574795,      -7.399754031
          0,           0,        3635,      -7.499236596,      -4.712721723,      -6.065325686,      -2.947512356,      -7.401246467
          0,           0,        3636,      -7.499662137,      -4.714352568,      -6.067288245,      -2.949274396,      -7.402741129
          0,           0,        3637,      -7.500087421,      -4.715982044,      -6.069252219,      -2.951034068,      -7.404238019
          0,           0,        3638,       -7.50051245,      -4.717610144,      -6.071217597,      -2.952791335,      -7.405737135
          0,           0,        3639,      -7.500937225,      -4.719236863,      -6.073184375,      -2.954546177,      -7.407238477
          0,           0,        3640,      -7.501361747,      -4.720862195,      -6.075152539,      -2.956298574,      -7.408742044
          0,           0,        3641,      -7.501786017,      -4.722486135,      -6.077122154,      -2.958048514,      -7.410247836
          0,           0,        3642,      -7.502210037,      -4.724108676,      -6.079093143,       -2.95979599,      -7.411755853
          0,           0,        3643,      -7.502633808,      -4.725729814,      -6.081065529,      -2.961540949,      -7.413266095
          0,           0,        3644,      -7.503057332,      -4.727349542,      -6.083039333,      -2.963283429,       -7.41477856
          0,           0,        3645,      -7.503480609,      -4.728967855,      -6.085014533,      -2.965023336,      -7.416293249
          0,           0,        3646,       -7.50390364,      -4.730584748,      -6.086991122,        -2.9667607,      -7.417810162
          0,           0,        3647,      -7.504326428,      -4.732200214,      -6.088969115,      -2.968495496,      -7.419329297
          0,           0,        3648,      -7.504748973,       -4.73381425,      -6.090948518,      -2.970227704,      -7.420850655
          0,           0,        3649,      -7.505171277,      -4.735426848,      -6.092929327,      -2.971957278,      -7.422374236
          0,           0,        3650,      -7.505593339,      -4.737038005,      -6.094911499,      -2.973684269,      -7.423900039
          0,           0,        3651,      -7.506015164,      -4.738647714,      -6.096895103,      -2.975408561,      -7.425428064
          0,           0,        3652,       -7.50643675,      -4.740255971,      -6.098880087,      -2.977130224,      -7.426958311
          0,           0,        3653,        -7.5068581,      -4.741862769,      -6.100866462,       -2.97884917,      -7.428490779
          0,           0,        3654,      -7.507279215,      -4.743468105,      -6.102854254,      -2.980565432,       -7.43002547
          0,           0,        3655,      -7.507700095,      -4.745071972,      -6.104843415,      -2.982278959,      -7.431562381
          0,           0,        3656,      -7.508120743,      -4.746674366,      -6.106833973,      -2.983989749,      -7.433101514
          0,           0,        3657,      -7.508541158,      -4.748275282,      -6.108825924,      -2.985697789,      -7.434642868
          0,           0,        3658,      -7.508961344,      -4.749874713,       -6.11081928,      -2.987403023,      -7.436186443
          0,           0,        3659,        -7.5093813,      -4.751472657,      -6.112814023,      -2.989105476,      -7.437732239
          0,           0,        3660,      -7.509801028,      -4.753069107,       -6.11481015,      -2.990805105,      -7.439280257
          0,           0,        3661,      -7.510220528,      -4.754664059,      -6.116807634,      -2.992501915,      -7.440830495
          0,           0,        3662,      -7.510639804,      -4.756257507,      -6.118806568,      -2.994195843,      -7.442382954
          0,           0,        3663,      -7.511058854,      -4.757849447,      -6.120806835,      -2.995886915,      -7.443937634
          0,           0,        3664,      -7.511477681,      -4.759439875,      -6.122808535,        -2.9975751,      -7.445494535
          0,           0,        3665,      -7.511896286,      -4.761028785,      -6.124811578,       -2.99926037,      -7.447053657
          0,           0,        3666,       -7.51231467,      -4.762616173,      -6.126816019,      -3.000942705,      -7.448615001
          0,           0,        3667,      -7.512732834,      -4.764202034,      -6.128821824,      -3.002622102,      -7.450178566
          0,           0,        3668,      -7.513150779,      -4.765786363,      -6.130829043,      -3.004298537,      -7.451744351
          0,           0,        3669,      -7.513568506,      -4.767369156,      -6.132837626,      -3.005972004,      -7.453312359
          0,           0,        3670,      -7.513986017,      -4.768950409,       -6.13484757,      -3.007642423,      -7.454882588
          0,           0,        3671,      -7.514403313,      -4.770530116,      -6.136858935,      -3.009309887,      -7.456455039
          0,           0,        3672,      -7.514820394,      -4.772108274,      -6.138871644,       -3.01097425,      -7.458029712
          0,           0,        3673,      -7.515237262,      -4.773684879,      -6.140885727,      -3.012635602,      -7.459606607
          0,           0,        3674,      -7.515653918,      -4.775259925,      -6.142901177,      -3.014293881,      -7.461185724
          0,           0,        3675,      -7.516070363,      -4.776833408,      -6.144918035,      -3.015949076,      -7.462767064
          0,           0,        3676,      -7.516486599,      -4.778405325,      -6.146936233,      -3.017601143,      -7.464350627
          0,           0,        3677,      -7.516902625,       -4.77997567,      -6.148955795,      -3.019250099,      -7.465936413
          0,           0,        3678,      -7.517318444,      -4.781544441,      -6.150976756,      -3.020895909,      -7.467524423
          0,           0,        3679,      -7.517734057,      -4.783111632,      -6.152999056,      -3.022538561,      -7.469114656
          0,           0,        3680,      -7.518149465,       -4.78467724,      -6.155022719,      -3.024178031,      -7.470707114
          0,           0,        3681,      -7.518564667,      -4.786241261,      -6.157047768,      -3.025814319,      -7.472301796
          0,           0,        3682,      -7.518979667,      -4.787803691,      -6.159074172,        -3.0274474,      -7.473898703
          0,           0,        3683,      -7.519394464,      -4.789364525,      -6.161101937,       -3.02907724,      -7.475497835
          0,           0,        3684,      -7.519809061,      -4.790923761,      -6.163131041,      -3.030703848,      -7.477099193
          0,           0,        3685,      -7.520223458,      -4.792481393,      -6.165161541,      -3.032327171,      -7.478702777
          0,           0,        3686,      -7.520637655,      -4.794037419,      -6.167193373,      -3.033947257,      -7.480308587
          0,           0,        3687,      -7.521051655,      -4.795591835,      -6.169226537,      -3.035564027,      -7.481916625
          0,           0,        3688,      -7.521465458,      -4.797144637,      -6.171261064,      -3.037177469,       -7.48352689
          0,           0,        3689,      -7.521879065,      -4.798695821,      -6.173296959,      -3.038787605,      -7.485139383
          0,           0,        3690,      -7.522292477,      -4.800245384,      -6.175334207,      -3.040394393,      -7.486754104
          0,           0,        3691,      -7.522705695,      -4.801793322,      -6.177372784,      -3.041997825,      -7.488371055
          0,           0,        3692,      -7.523118721,      -4.803339632,      -6.179412704,      -3.043597891,      -7.489990235
